id	birthdate	gender_id	country_id
8065055	1989-07-27	3	4
8020528	1989-01-10	1	1
8066836	1983-03-30	3	2
8067718		1	1
8022279	1960-01-31	1	4
8022320	1971-07-28	1	1
8068344	1971-12-26	3	1
8068430	1952-12-20	3	1
8024309	1973-09-03	3	1
8069800	1956-12-31	1	1
8070181	1957-03-26	1	1
8070259	1982-11-26	3	1
8070404	1970-03-26	1	1
8070483	1975-11-30	3	1
8070647	1968-01-06	3	1
8071092	1986-05-22	1	1
8071797	1980-12-07	1	1
8071885	1960-04-08	3	4
8071915	1951-10-23	1	4
8072076	1983-04-26	3	4
8072548	1982-12-27	3	1
8072676	1967-07-20	1	1
8072828	1991-06-10	3	1
8074557	1978-03-01	1	4
8083834	1986-03-30	1	1
8086233	1976-03-16	1	1
8086563	1961-05-14	1	1
8086571	1949-05-10	1	1
8075958	1944-10-04	1	1
8075983	1981-01-16	3	1
8076075	1989-10-28	1	1
8076137	1991-12-04	3	1
8112117	1996-05-19	3	1
8112314	1983-12-29	3	1
8084482	1948-05-27	1	1
8085444	1975-06-12	3	4
8087028	1948-10-13	1	1
8087889	1968-09-04	3	4
8088370	2010-11-09	3	3
8086954	1989-11-27	3	1
8077605	1999-07-06	1	1
8077958	1979-01-12	3	1
8078047	1949-08-26	3	1
8078124	1969-03-26	1	1
8078194	1998-08-05	1	1
8271797	1982-02-12	3	4
8272038	1965-12-30	1	3
8272463	1962-10-20	3	1
8275072	1953-08-09	1	1
8089421	1980-09-23	3	1
8115545	1979-10-18	1	1
8275798	1955-03-13	1	4
8278384	1974-07-05	3	1
8278760	1989-04-08	1	1
8278871	1953-10-26	1	2
8280355	1972-06-16	1	4
8091918	1985-05-17	3	1
8092152	1992-03-29	1	1
8119666	1967-05-18	3	3
8087837	1991-08-29	3	2
8025105	1962-05-09	3	4
8079658	1974-10-23	3	3
8079721	1981-08-28	3	3
8121041	1992-10-10	3	1
8121135	1975-07-12	1	1
8080472	1992-10-20	1	1
8280613	1968-11-20	3	1
8282771	1952-05-27	3	4
8283369	1971-10-25	1	1
8284118	1974-08-29	3	4
8026005	1995-08-15	3	1
8089050	1983-05-19	3	1
8094862	1990-06-07	1	1
8095032	1994-01-15	3	2
8095326	1977-03-21	3	2
8286647	1952-08-17	3	4
8286877	1968-10-27	1	3
8121833	1996-10-20	3	4
8026432	1997-10-31	3	4
8026993	1942-10-28	1	1
8026998	1953-04-08	3	1
8028768	1952-05-11	3	1
8110005	1953-01-30	3	1
8110347	1955-04-30	1	1
8110363	1957-04-02	1	1
8097162	1961-10-19	3	2
8097528	1944-11-25	1	4
8029215	1972-11-04	3	1
8029386	1969-03-11	1	1
8111833	1978-08-24	3	1
8111885	1967-09-02	3	1
8112459	1993-05-01	1	1
8112546	1948-06-08	1	1
8029808	1988-09-24	3	2
8031347	1965-08-08	3	1
8031903	1959-06-17	3	4
8114568	1989-08-26	1	2
8114764	1977-08-27	3	4
8098859	1963-11-11	3	1
8115368	1949-12-31	1	1
8032275	1995-08-18	3	3
8032383	1983-07-26	3	1
8032692	1970-04-21	3	1
8101323	1981-07-20	1	2
8101712	1947-03-05	1	4
8117713	1944-04-27	1	1
8082865	1950-02-28	1	2
8083833	1961-03-03	1	1
8084194	1998-08-23	1	1
8084231	1966-12-09	3	1
8118469	1981-05-02	1	1
8118918	1959-10-05	3	2
8119438	1984-09-13	3	4
8089643	1976-04-27	1	1
8089872	1978-09-03	3	1
8123151	1975-12-18	3	1
8123582	1967-06-14	1	2
8123700	1978-06-17	3	2
8288858	1959-12-15	3	1
8289998	1974-08-30	1	1
8091136	1976-12-07	3	1
8091383	1973-01-02	1	1
8124527	1960-06-20	1	3
8125135		1	1
8292974	1952-11-01	3	1
8121179	1999-05-06	3	2
8092055	1982-01-07	1	1
8092522	1986-09-12	1	1
8092606	1966-09-11	3	2
8122728	1997-11-30	3	1
8093061	1962-05-21	1	4
8094182	1994-06-22	1	1
8122828	1983-05-08	1	1
8123337	1984-10-28	3	1
8123355	1983-02-16	1	1
8032888	1946-02-09	1	1
8125973	1982-04-21	3	2
8127258	1951-10-30	3	1
8034342	1996-08-07	3	1
8295397	1957-05-05	3	1
8296051	1979-07-28	1	4
8296992	1985-12-15	1	2
8123831	1964-07-01	3	2
8125777	1958-09-08	1	1
8125866	1984-02-12	3	1
8126147	1957-02-18	1	2
8299938	1978-01-27	3	1
8127614	1984-07-31	1	1
8035060	1996-07-02	3	1
8128212	1982-07-01	3	2
8128335	1948-07-04	1	4
8129146	1972-02-19	1	1
8129436	1954-11-12	3	1
8035639	1990-05-03	1	4
8035910	1966-12-30	3	3
8303738	1944-12-23	3	1
8084327	1966-01-31	1	1
8084540	1951-10-27	1	1
8094333	1984-12-29	1	1
8094594	1963-10-16	1	1
8130950	1964-02-16	1	1
8131049	1951-05-29	1	1
8036523	1994-05-13	3	1
8037149	1977-05-19	1	4
8305412	1956-04-28	1	1
8037789	1945-11-15	1	1
8037896	1980-07-29	1	1
8037967	1956-02-19	3	1
8128331	1983-09-06	1	4
8096125	1973-05-01	3	1
8096357	1976-06-12	3	1
8096596	1986-02-13	3	1
8129135	1947-03-10	1	1
8130010	1975-09-07	1	4
8306061	1963-05-15	3	2
8306405	1990-12-28	3	4
8306746	1987-12-26	3	4
8131024	1970-02-09	1	1
8307372	1948-02-27	3	1
8308375	1977-12-10	1	2
8133618	1991-07-12	3	1
8134765	1959-09-20	1	3
8309770	1958-11-28	1	2
8310061	1986-10-14	3	4
8312327	1975-09-07	1	1
8312994	1960-07-19	1	1
8313606	1974-05-08	3	1
8314121	1943-11-10	1	2
8135481	1968-06-30	3	1
8136926		3	3
8138140	1976-04-23	1	1
8138608	1988-03-09	1	2
8138718	1985-06-21	3	4
8138765	1989-09-17	1	4
8316928	1986-04-14	1	1
8038901	1966-04-07	1	1
8039187	1986-04-16	1	1
8318295	1969-01-07	1	3
8318568	1955-04-15	1	1
8103669	1965-01-07	1	1
8104113	1983-09-09	1	2
8104281	1995-07-05	3	4
8104671	1946-11-25	1	3
8104977	1959-08-08	3	1
8105722	1998-03-19	3	1
8086438	1989-07-15	3	1
8139591	1965-05-28	1	1
8140287	1962-01-05	3	2
8140537	1971-08-24	1	2
8145833	1974-03-22	3	1
8149133	1968-12-18	1	1
8319541	1974-02-06	1	1
8320881	1954-09-02	3	4
8321025	1992-12-23	3	4
8097725	1945-08-04	1	3
8098016	1981-12-03	3	1
8133687	1968-12-22	3	1
8133744	1977-07-31	1	1
8133841	1983-08-22	3	1
8134349	1946-07-01	3	4
8039564	1994-09-05	1	1
8039780	1989-09-23	3	2
8150172	1987-02-26	3	1
8134679	1990-05-02	1	3
8135224	1933-09-27	1	1
8135663	1957-03-26	3	1
8152536	1969-04-30	3	4
8152828	1986-12-09	1	3
8153308	1955-06-19	3	1
8153371	2010-11-09	3	1
8137052	2015-01-31	3	1
8137460	1953-10-18	1	1
8137741	1987-05-18	1	1
8041189	1986-06-29	3	1
8041260	1962-05-12	3	1
8153830	1963-03-29	3	1
8155615	1974-04-08	1	1
8158237	1992-11-21	1	1
8322082	1979-05-02	3	1
8322220	1988-09-14	1	1
8322283	1990-10-24	3	1
8158902	1968-08-14	3	2
8159768	1980-09-11	1	1
8160748	1955-09-13	1	2
8161553	1950-11-05	3	1
8323424	1984-09-06	3	2
8323995	1994-08-18	3	4
8161968	1949-05-21	3	1
8162464	1964-05-12	3	1
8326882	1961-01-12	3	1
8328847	1965-02-14	1	2
8348705	1973-09-20	1	4
8167284	1995-10-05	1	1
8168109	1991-09-14	3	1
8359371	1974-04-06	1	4
8412230	1970-08-06	1	1
8416842	1962-08-27	3	4
8169776	1969-12-03	1	1
8170088	1988-08-30	1	1
8423070	1988-07-17	3	4
8432293	1980-08-30	1	2
8444960	1977-06-15	3	4
8099884	1950-04-21	1	1
8100472	1971-04-30	3	1
8100495	1971-02-14	3	1
8175687	1991-07-28	3	2
8469409	1967-06-19	3	1
8470041	1979-04-13	1	1
8477508	1954-09-10	3	1
8101243	1949-02-06	1	2
8101731	1979-08-01	1	4
8101800	1963-06-12	1	4
8492095	1960-03-22	1	1
8501281	1951-01-17	1	1
8509102	1949-06-01	1	1
8510621	1965-05-19	1	1
8511867	1957-04-13	1	1
8102444	1983-01-22	3	1
8103073	1964-06-07	3	1
8137834	1975-08-10	3	1
8139241	1976-01-19	3	1
8139354	1996-03-12	3	1
8516789	1998-09-19	3	1
8535724	1971-05-16	3	1
8139458	1999-06-19	3	1
8042046	1979-05-23	1	4
8042550	1953-12-01	3	1
8179544	1975-04-16	3	1
8179619	1972-08-24	3	1
8179827	1974-09-14	1	1
8182458	1971-02-20	1	1
8182466	1975-01-18	3	1
8548394	1964-03-07	3	1
8550926	1969-01-04	3	1
8560992	1941-03-08	1	1
8042576	1993-08-07	1	1
8043080	1987-12-04	3	1
8043233	1974-11-22	1	1
8182990	1960-07-26	1	1
8184859	1970-05-27	1	1
8184874	1963-01-02	3	1
8185085	1968-11-09	1	2
8565879	1972-01-06	3	1
8572131	1985-12-15	3	1
8606119	1969-10-31	3	1
8191535	1986-03-07	3	1
8191909	1980-02-27	1	1
8192268	1973-11-24	1	1
8612248	1965-07-26	3	2
8612266	1965-05-17	3	1
8621466	1971-01-13	3	1
8627060	1984-05-30	1	1
8628974	1993-03-26	3	2
8646557	1957-03-20	3	1
8103533	1960-02-16	3	1
8104838	1967-06-10	1	1
8043464	1997-03-04	1	1
8105098	1955-10-14	3	1
8105380	1984-11-24	1	1
8140650	1989-02-23	1	4
8140789	1942-06-18	1	4
8141930	1959-12-16	3	1
8044890	1983-04-25	3	1
8662525	1983-02-19	1	1
8663945	1989-05-19	1	1
8665780	1972-03-01	3	1
8671858	1963-10-15	1	1
8197052	1977-01-19	1	1
8107229	1984-09-06	3	1
8107253	1971-07-04	1	1
8107618	1992-06-05	3	1
8045166	1961-11-28	1	1
8045167	1986-05-18	3	2
8107168	1948-06-11	1	1
8107310	1990-12-20	3	1
8045846	1986-07-11	1	1
8046085	1967-06-22	3	2
8142057	1986-01-03	3	1
8142152	1980-06-17	1	1
8108221	1948-07-18	3	1
8108365	1984-10-27	3	1
8145478	1986-07-16	3	1
8145843	1989-02-24	1	1
8201900	1971-10-19	1	4
8202738	1981-04-22	3	1
8203486	1983-03-16	3	4
8204079	1978-05-27	3	1
8110032	1987-03-30	1	1
8110124	1964-07-16	3	1
8146159	1989-02-14	1	2
8147240	1982-03-24	3	1
8107698	1955-04-04	1	1
8107900	1948-01-19	3	1
8107931	1958-07-26	3	1
8108544	1980-05-23	3	2
8047716	1981-01-31	1	1
8047806	1948-01-05	3	1
8205862	1975-05-02	1	1
8207539	1984-10-24	3	1
8109687	1984-12-23	1	1
8151398	1943-08-18	1	1
8151749	1948-12-25	3	1
8087792	1997-02-27	1	2
8713330	1968-05-26	1	4
8717011	1982-12-09	1	1
8723826	1976-12-22	1	1
8725634	1968-01-07	1	1
8111474	1983-01-01	1	3
8088563	1980-03-11	3	1
8088611	1946-08-30	3	1
8112470	1976-12-18	1	1
8112526	1970-09-17	1	1
8112571	1938-10-06	1	1
8113152	1993-05-25	3	4
8111829	1961-02-10	1	1
8048453	1967-09-22	3	4
8049071	1965-09-13	1	1
8049129	1986-10-19	3	1
8753492	1982-09-26	3	1
8754851	1974-11-13	1	4
8756495	1952-05-23	3	2
8761887	1957-10-07	3	3
8113474	1975-03-04	3	3
8114202	1958-12-11	3	1
8114219	1975-01-22	1	1
8779379	1964-09-02	3	1
8115244	1962-06-15	3	1
8049357	1980-10-03	3	1
8049609	1988-10-30	3	1
8049620	1988-02-14	1	1
8805468	1970-03-31	3	1
8812409	1970-11-26	3	2
8812705	1942-02-18	1	4
8115382	1973-10-25	3	1
8115533	1965-04-18	1	1
8815727	1963-09-17	3	1
8837854	1938-02-01	1	1
8050802	1951-10-31	3	1
8117847	1952-03-22	3	1
8117876	1986-02-18	1	1
5510025	1946-06-20	1	1
5560522	1966-11-12	3	1
5606428	1963-05-01	3	4
8844033	1971-09-08	3	1
8850840	1970-07-18	1	4
8153732	1958-05-11	1	1
8155156	1979-11-09	3	1
8118894	1946-03-30	1	2
8118925	1973-04-28	3	2
8208399	1957-10-11	1	4
8209240	1991-03-30	1	1
8112556	1988-10-28	3	1
8113133	1979-11-05	1	4
8113543	1973-11-22	3	1
8211670	1978-09-02	1	1
8212280	1969-02-13	1	2
8212389	1985-06-21	1	2
8115490	1997-03-16	3	1
8116161	1948-12-21	1	1
8051097	1986-12-22	3	1
8051945	1992-09-21	3	4
8218551	1974-03-22	3	2
8221652	1972-07-21	1	1
8117689	1945-01-17	1	1
8117848	1962-02-19	1	1
8159215	1965-01-01	1	4
8160169	1984-10-26	1	1
8160411	1981-08-17	3	1
8091590	1990-09-03	3	1
8092138	1987-06-03	3	1
8871117	1942-10-23	3	2
8877568	1977-11-18	3	2
8164331	1947-09-03	3	2
8120560	1968-01-31	1	2
8891124	1952-04-08	3	1
8892286	1959-09-29	1	4
8900115	1959-04-26	3	1
8925526	1998-01-09	3	1
8168108	1958-10-29	3	1
8168667	1977-03-08	3	1
8118577	1994-05-15	3	1
8118906	1981-02-07	1	2
8120639	1952-09-22	3	1
8222536	1977-05-28	3	4
8120934	1986-12-07	1	1
8226328	1958-12-16	1	1
8232148	1998-12-13	3	1
8233573	1967-03-18	1	1
8233813	1966-02-13	1	2
8239307	1928-03-25	3	1
8240767	2001-11-30	3	1
8055033	1993-05-10	3	1
8171780	1988-04-10	3	1
8174622	1999-07-01	3	1
8174697	1973-05-10	3	1
8174824	1949-12-20	3	1
8174895		1	1
8175775	1975-09-14	3	2
8175984	1985-02-23	1	4
8177335	1979-08-25	3	4
8055163	1947-07-20	1	1
8055217	1973-07-29	3	1
8055441	1995-03-14	3	1
8244880	1988-05-14	1	1
8245103	1965-11-12	3	1
5775945	1973-01-30	3	1
5784961	1974-01-02	3	1
8179301	1978-06-23	1	1
8250586	1999-06-23	3	1
8250593	1965-01-09	3	1
8251827	1965-12-22	3	1
8252322	1988-06-20	3	2
8056151	1952-12-16	1	4
8056219	1972-12-26	3	4
8122158	1977-02-24	3	1
8094245	1956-02-28	3	1
8094398	1953-10-11	1	1
8123421	1980-07-05	1	1
8123832	1960-05-27	3	2
8124279	1983-10-17	3	4
8125454	1968-06-02	3	1
8122731	1948-06-21	1	1
8095546	1990-10-19	1	4
8128049	1987-07-10	3	2
8128274	1971-09-16	3	4
8123090	1992-03-15	3	1
8096478	1984-02-08	1	1
8096815	1942-10-29	1	1
8098303	1961-06-11	3	1
8190611	1988-02-01	3	1
8099617	1955-01-07	3	3
8099978	1968-05-19	1	1
8128812	1947-05-30	3	1
8129301	1951-07-17	1	1
8100201	1975-09-14	1	1
8101179	1946-04-22	1	2
8130107	1993-06-17	1	4
8124785	1936-09-09	3	1
8057142	1991-08-16	3	1
8132090	1989-06-02	3	4
8132819	1997-03-23	1	1
8132879	1947-08-05	3	1
8126364	1970-01-20	1	4
8057974	1966-01-16	1	2
8059058	1959-03-14	3	1
8059866	1977-03-06	1	1
8059911	1983-02-26	3	2
8060076	1997-01-12	1	2
8060206	1965-12-18	1	1
8103638	1982-12-28	1	1
8104271	1952-05-31	3	4
8104376	1959-12-31	1	4
8132984	1948-04-02	1	1
8133935	1977-02-04	3	2
8104430	1981-09-24	1	4
8104789	1997-04-21	3	1
8105349	1970-03-19	1	1
8135760	1996-03-12	3	1
8105736	1994-01-02	1	1
8106018	1947-10-03	1	1
8136050	1980-03-21	1	1
8106867	1953-11-26	1	4
8107446	1991-08-31	1	1
8107653	1992-05-24	1	1
8107989	1984-04-01	3	1
8137476	1937-10-25	3	1
8137639	1981-08-16	1	1
8138154	2005-06-04	3	1
8109816	1948-07-03	1	1
8110159	1974-04-08	3	1
8110241	1994-08-06	1	1
8139995	1983-11-02	1	1
8140758	1953-02-10	3	4
8141592	1975-05-10	1	1
8141693	1963-01-27	1	1
8112118	1999-08-17	1	1
8112426	1976-06-07	1	1
8141820	1990-08-13	3	1
8113935	1989-06-23	3	1
8114414	1953-07-17	1	1
8061528	1947-08-07	3	1
8061551	1995-04-05	1	1
8061866	1999-05-21	3	1
8062550	1967-04-20	1	2
8062884	1953-01-20	1	4
8063590	1983-07-31	3	1
8063720	1987-05-24	1	1
8147348	1969-03-08	3	1
8147695	1975-02-27	3	1
8116341	1979-03-20	3	1
8117556	1968-09-29	1	1
8117765	1959-06-20	3	1
8117794	1988-10-31	1	1
8064068	1996-01-20	1	1
8064609	1969-04-24	3	2
8064911	1983-06-08	1	2
8149801	1972-03-26	3	1
8065870	1955-07-17	1	1
8065879	1954-09-05	3	1
8065915	1985-06-04	1	1
8150589	1977-10-02	3	4
8151171	1946-07-25	1	1
8128319	1994-07-28	1	4
8128391	1963-11-18	3	4
8128889	1945-07-09	1	1
8118339	1996-11-22	3	1
8193529	1947-11-29	3	1
8196813	1967-08-29	1	1
8198208	1986-08-10	3	1
8153039	1968-07-19	3	1
8153659	1961-08-15	1	1
8119397	1993-02-06	3	4
8119667	1978-09-17	1	3
8119747	1961-05-13	3	3
8120379	1941-05-19	3	1
8120527	1988-02-07	1	1
8154978		1	1
8155711	1984-05-04	1	2
8198341	1967-09-08	1	1
8120641	1956-11-30	1	1
8121066	1963-02-15	3	1
8157005	1965-12-18	1	1
8158277	1970-03-25	1	1
8203115	1996-09-08	1	1
8204459	1985-10-10	1	1
8204546	1974-07-02	3	1
8129161	1969-04-10	3	1
8129426	1972-10-10	3	1
8129440	1964-01-05	3	1
8123027	1972-07-21	1	1
8123413	1986-06-20	3	1
8066834	1972-05-05	3	2
8066938	1992-09-30	3	4
8124675	1961-05-16	3	1
8124687	1976-10-17	3	1
8124738	1982-08-09	3	1
8164958	1962-12-15	3	1
8165771	1949-06-12	1	1
8166682	1954-07-12	1	1
8125433	1984-01-08	3	1
8125869	1962-03-24	1	1
8068754	1944-08-02	1	2
8069293	1955-05-04	3	4
8069335	1988-12-07	1	4
8125917	1978-07-21	3	1
8127209	1975-02-02	1	1
8174623	1973-02-08	3	1
8176451	2010-11-09	1	1
8178235	1978-08-31	1	1
8179464	1972-11-09	3	1
8184188	1978-03-13	3	1
8127761	1998-05-09	1	1
8127844	1949-03-17	1	1
8129630	1972-06-17	3	1
8129709	1986-03-27	3	2
8185847	1970-05-28	3	1
8188376	1984-06-23	3	1
8189293	1968-05-12	3	2
8130522	1993-03-06	3	1
8130921	1954-12-18	1	1
8130885	1971-02-19	1	1
8130903	1961-02-13	3	1
8131007	1979-10-13	3	1
8131245	1984-10-19	3	1
8131442	1979-06-25	1	1
8132683	1994-07-28	3	1
8132762	1954-06-19	3	1
8133211	1980-10-08	3	1
8133285	1966-07-19	1	1
8208203	1951-01-27	3	2
8209406	1982-03-25	3	1
8210310	1952-03-12	1	1
8133950	1974-12-27	1	2
8135191	1947-05-06	3	1
8135235	1993-05-31	1	1
8135340	1991-03-07	1	1
8135825	1963-11-27	1	1
8213139	1989-11-12	1	1
8136508	1960-04-09	3	4
8137191	1995-07-06	1	1
8190724	1976-05-25	3	1
8191173	1978-05-28	1	4
8191831	1976-07-03	1	1
8192249	1948-10-08	1	1
8216710	1982-01-27	3	1
8218727	1967-04-07	1	4
8220449	1986-10-17	3	1
8137716	1994-05-15	3	1
8138642	1993-06-12	1	2
8070719	1998-08-29	3	1
8070818	1974-02-25	1	1
8139890	1949-08-27	1	1
8140412	1954-11-11	1	2
8140434	1961-07-27	1	2
8140936	1959-07-23	1	3
8141437	1966-05-31	3	1
8222398	1970-08-26	1	2
8223557	1949-07-28	3	1
8145256	1977-06-24	1	1
8137796	1962-09-18	1	1
8146913	1978-05-20	1	1
8146928	1951-09-22	1	1
8147322	1999-06-12	1	1
8072604	1964-11-06	3	1
8936997	1980-12-30	1	1
8954545	1980-10-20	3	4
8957007	1972-02-05	3	1
8957288	1951-12-29	1	1
8206562	1962-02-24	3	2
8208329	1973-07-14	3	2
8139023	1984-06-07	3	3
8139675	1937-04-29	3	1
8073488	1963-07-11	3	1
8073747	1985-11-20	3	1
8212582	1960-01-13	1	4
8149622	1946-05-06	1	1
8074266	1980-01-24	3	4
8252974	1951-06-06	3	1
8253656	1981-11-12	1	2
8254636	1985-06-05	1	1
8150346	1952-10-11	3	2
8075305	1956-03-05	1	1
8076714	1980-03-10	3	2
8258682	1975-09-10	3	1
8077016	1947-10-02	1	4
8077049	1964-04-02	3	4
8077133	1991-12-26	3	3
8156307	1970-05-16	3	1
8156629	1962-11-19	1	1
8964195	1950-06-02	1	4
8964789	1951-10-16	3	2
8157026	1980-12-14	1	1
2989278	1971-12-06	1	1
8158761	1961-04-14	3	2
3895865	1973-08-03	3	4
3953095	1968-08-02	3	1
8163719	1946-10-14	3	1
4152596	1977-04-27	1	2
4163926	1977-09-09	1	4
8167141	1960-04-13	3	1
8231318	1967-10-21	1	4
8231943	1966-01-02	1	1
8233142	1961-05-30	1	1
8168783	1977-05-27	1	1
8235721	1967-05-11	3	4
8216577	2000-08-13	3	1
4859535	1950-02-11	1	1
4922635	1960-12-20	1	1
8172567	1955-09-04	3	4
8176439	1945-07-08	1	1
8238127	1974-06-15	1	1
8239684	1951-07-21	3	1
5206195	1964-11-16	3	1
8217907	1948-12-08	1	1
8179161	2010-11-09	1	1
8240868	1977-10-16	1	1
8241763	1970-03-08	1	1
8242871	1985-02-05	3	1
8242939	1973-02-17	1	1
8243147	1955-11-04	1	1
8181281	1985-01-03	1	1
8142502	1946-05-11	1	4
8143427	1982-11-21	3	1
8144230	1975-10-06	3	4
8236631	1950-01-05	1	1
8237076	1975-03-23	1	2
8238571	1955-01-04	1	4
8146552	1952-09-18	3	4
8147175	1981-09-20	3	1
8147255	1966-09-29	1	1
8245116	1981-09-22	3	1
8246575	1995-01-30	3	1
8252551	1987-08-14	1	4
6091516	1950-12-24	3	1
6112522	1944-08-22	3	1
8259383	1982-08-06	1	4
8245334	1988-04-14	3	2
8079167	1953-09-20	1	4
8079434	1961-03-25	3	4
8079984	1982-11-28	3	1
8262412	1980-04-24	3	1
8262659	1986-02-28	3	1
8263117	1989-08-03	3	2
8188748	1988-10-16	3	1
8080623	1985-11-06	3	1
8081402	1964-04-18	1	4
8263215	1947-02-01	3	2
8265941	1998-10-06	1	1
8158574	1977-10-31	3	1
8159328	1995-01-12	3	4
8159748	1948-10-16	1	1
5224476	1966-12-18	1	3
5265048	1948-05-31	1	3
5288117	1962-10-16	3	2
8268797	1999-10-06	1	4
8270013	2001-01-31	3	3
5388907	1945-06-05	1	1
5602522	1955-04-09	1	2
8083724	1974-04-23	3	1
8084095	1984-09-07	3	1
8084383	1945-12-28	1	1
8252154	1971-05-03	1	1
8252825	1980-06-03	1	1
8085302	1974-04-06	1	4
8085459	1989-08-13	3	4
8086158	1977-03-18	1	1
8271334	1997-11-21	1	1
8255299	1947-12-03	1	2
5605361	1954-11-18	1	1
8272606	1955-10-17	3	1
8273264	1962-05-08	1	4
5724494	1970-05-28	3	1
5807559	1976-01-14	3	1
8276999	1945-02-01	1	4
5863858	1952-11-27	3	3
5950415	1961-11-26	1	1
5953652	1979-12-09	1	1
6044689	1956-09-15	1	1
6074529	1973-07-24	3	1
8279888	1987-03-16	1	1
8281942	1997-11-07	3	1
6188121	1977-10-19	3	1
6268431	1953-05-13	3	1
8283826	1975-04-08	3	2
8283961	1979-05-19	1	4
8284670	1983-03-25	3	1
6288813	1965-04-18	1	1
8162280	1976-05-25	1	1
6317513	1965-11-03	1	1
6342190	1943-12-09	1	1
6343330	1981-11-22	3	2
6359526	1945-07-05	3	1
8262610	1964-03-20	1	1
8287589	1982-07-24	1	1
8257753	1946-01-12	3	1
8258102	1970-05-28	1	2
8259873	1986-10-14	3	1
8260425	1967-01-11	3	2
8086537	1996-06-22	3	1
8086848	1992-05-16	3	1
8086956	1974-06-09	3	1
8261227	1981-10-15	1	1
8262402	1985-03-08	3	1
8264101	1984-10-09	1	1
8288666	1987-03-26	1	1
8288791	1984-06-02	3	1
8288929	1966-06-27	3	1
8289517	1978-08-14	3	3
8289918	1974-01-17	1	1
6373333	1972-05-07	1	1
8087855		3	1
6413724	1978-03-22	3	4
6438094	1995-02-21	1	1
6462998	1970-05-10	1	1
6471138	1996-01-15	1	2
8295529	1997-09-06	1	1
8296438	1970-04-21	1	1
8297197	1961-06-28	1	4
8267484	1935-08-14	1	2
8268529	1975-10-23	1	1
8268990	1984-01-21	1	4
8269362	1983-04-22	3	1
8190327	1967-06-05	3	1
8192671	1977-09-28	3	2
8196844	1978-10-08	1	1
8197066	1948-06-23	1	1
8173068	1990-11-30	1	1
8175298	1967-07-04	1	1
8176756	1958-05-08	1	1
8089367	1977-10-06	3	1
8179306	1959-09-24	3	1
8180707	1971-11-10	3	1
8268459	1978-03-18	1	1
8268537	1988-12-27	1	1
8269089	1980-01-29	3	3
6486483	1953-02-07	1	1
6492745	1984-03-18	1	1
6493193	1968-09-22	3	1
8203040	1975-12-24	3	1
8204115	1944-03-10	1	1
8298180	1980-06-26	3	1
8298939	1975-03-02	1	4
8299263	1969-06-16	3	1
8271573	1988-03-26	3	1
8272614	1984-11-09	1	1
8272888	1989-05-30	1	1
8273596	1986-01-19	1	1
8274503	1981-04-14	3	4
8275831	1982-03-29	3	4
8273567	1999-03-27	1	1
8274560	1955-10-23	1	4
8299773	1994-04-07	3	1
8303186	1951-01-16	1	1
8303535	1944-01-28	1	1
8303593	1983-04-14	3	1
8208502	1960-08-22	1	4
8091728	1972-03-30	1	1
8304510	1971-10-06	3	4
8092188	1977-12-10	3	1
8092751	1967-02-16	1	2
6556631	1984-12-03	3	2
8212423	1976-12-31	3	4
8213594	1989-08-21	1	1
8214105	1975-07-24	1	4
8215326	1963-12-28	3	2
8187397	1984-10-01	1	1
8188580	1967-04-21	1	1
8275694	1993-06-07	3	4
8276239	1985-04-11	1	1
6578005	1948-12-12	3	1
8216803	1988-08-15	3	2
8192037	1968-08-20	3	1
8282740	1950-01-27	3	4
8093266	1975-03-19	3	4
8093964	1952-05-18	3	1
8305564	1992-11-12	3	1
8280601	1961-08-26	3	1
6633548	1971-05-19	3	2
8307228	1954-08-29	3	1
8307711	1966-03-04	1	1
8308328	1979-05-13	1	2
8309132	1973-01-12	3	1
8309888	1985-04-02	3	2
8226716	1983-11-26	3	1
8226907	2001-01-31	1	2
8094677	1980-12-17	1	1
8094710	1979-07-28	3	1
8282841	1974-12-19	3	4
8284689	1962-08-20	3	1
8286639	1993-01-05	1	4
8228591	1954-03-27	1	4
8230929	1979-03-21	1	1
6709175	1972-02-14	1	1
6714111	1955-05-15	3	1
8288318	1989-03-10	3	1
8288436	1974-10-28	1	1
8288886	1957-07-14	3	1
8288973	1956-04-30	3	2
8289204	1979-04-29	3	4
8290176	1964-03-07	3	1
8193709	1983-05-02	1	1
8291799	1951-06-24	1	1
8292362	1959-03-04	1	4
8310387	1950-01-16	1	1
8310761	1986-02-19	3	1
8197645	1974-02-27	3	2
8198229	1954-03-01	3	1
8199960	1945-01-27	3	1
8200179	1946-01-30	3	1
8290955	1981-10-28	1	4
6733128	1969-03-12	3	1
8295964	1989-07-28	1	2
8298355	1979-12-23	3	1
8298460	1946-08-05	3	1
8095988	1972-06-17	1	1
8096053	1963-05-09	1	1
8096246	1971-11-26	1	1
8096339	1950-06-11	1	1
8096827	1949-11-24	3	1
8237063	1991-12-10	1	2
8239477	1949-06-05	1	1
8242438	1950-08-11	1	4
8206425	1959-01-27	1	1
8207473	1967-06-16	3	1
6757137	1990-03-09	1	2
6778906	1962-03-06	3	1
8294147	1958-04-03	3	1
8295051	2001-01-31	1	3
8097151	1969-01-05	3	2
8098776	1995-05-10	3	1
6792968	1998-11-07	3	1
8299186	1968-12-29	1	1
8299421	1977-03-28	3	1
8299692	1981-05-03	1	1
8300533	1994-08-20	3	4
